
139	0.08
139	0.09
139	0.09
139	0.09
139	0.09
139	0.08
139	0.08
139	0.08
139	0.08
139	0.09
139	0.09
139	0.09
139	0.08
139	0.08
139	0.08
139	0.09
139	0.09
139	0.09
139	0.09
139	0.08
1713	0.17
1713	0.17
1713	0.17
1713	0.17
1713	0.17
1713	0.17
1713	0.18
1713	0.18
1713	0.17
1713	0.17
1713	0.18
1713	0.18
1713	0.18
1713	0.17
1713	0.26
1713	0.21
1713	0.19
1713	0.18
1713	0.18
1713	0.17
2117	0.33
2117	0.35
2117	0.34
2117	0.35
2117	0.33
2117	0.43
2117	0.39
2117	0.33
2117	0.33
2117	0.34
2117	0.35
2117	0.34
2117	0.34
2117	0.36
2117	0.33
2117	0.34
2117	0.34
2117	0.33
2117	0.34
2117	0.33
2521	0.58
2521	0.58
2521	0.60
2521	0.60
2521	0.57
2521	0.58
2521	0.60
2521	0.61
2521	0.58
2521	0.60
2521	0.59
2521	0.58
2521	0.59
2521	0.59
2521	0.58
2521	0.60
2521	0.58
2521	0.61
2521	0.71
2521	0.58
2925	1.01
2925	1.09
2925	1.07
2925	1.04
2925	1.03
2925	1.02
2925	1.04
2925	1.00
2925	1.04
2925	1.04
2925	1.04
2925	1.03
2925	1.04
2925	1.04
2925	1.02
2925	1.04
2925	1.03
2925	1.03
2925	1.04
2925	1.01
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.01
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
51	0.02
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.04
95	0.05
95	0.04
